0,1.0
1,0.99896264
2,0.9991701
3,0.9993776
4,0.99958503
5,0.9991701
6,0.9993776
7,0.9991701
8,0.9997925
9,0.9991701
10,0.9993776
11,0.9993776
12,0.9993776
13,0.99958503
14,0.99896264
15,0.99958503
16,0.9991701
17,0.99896264
18,0.9993776
19,0.99896264
0,1.0
1,0.99896264
2,0.9991701
3,0.9993776
4,0.99958503
5,0.9991701
6,0.9993776
7,0.9991701
8,0.9997925
9,0.9991701
10,0.9993776
11,0.9993776
12,0.9993776
13,0.99958503
14,0.99896264
15,0.99958503
16,0.9991701
17,0.99896264
18,0.9993776
19,0.99896264
