TRUE,142,8.81E-05,3.10713544
TRUE,101,8.81E-05,2.911097284
TRUE,114,0.000119602,1.995248976
TRUE,101,0.000417355,1.614730705
TRUE,121,0.000103059,2.483807691
TRUE,98,0.000174563,1.91513533
TRUE,111,8.83E-05,2.351103596
TRUE,111,0.000187551,1.720396972
TRUE,97,0.000139758,2.206668142
TRUE,110,0.000129399,1.673132049
,110.6,,
