0,0.99792963
1,0.99772257
2,0.9983437
3,0.99792963
4,0.9983437
5,0.99772257
6,0.99772257
7,0.99772257
8,0.9983437
9,0.99813664
10,0.9983437
11,0.99813664
12,0.9975155
13,0.99813664
14,0.9985507
15,0.99772257
16,0.99772257
17,0.99813664
18,0.9973085
19,0.99813664
0,0.9989648
1,0.99917185
2,0.99917185
3,0.9989648
4,0.9985507
5,0.9987578
6,0.9987578
7,0.99917185
8,0.9989648
9,0.9987578
10,0.99917185
11,0.99917185
12,0.9987578
13,0.99937886
14,0.9987578
15,0.9989648
16,0.99917185
17,0.99917185
18,0.9987578
19,0.99917185
