0,0.99627405
1,0.99793005
2,0.99668807
3,0.998551
4,0.99793005
5,0.99772304
6,0.998758
7,0.99751604
8,0.997102
9,0.99668807
10,0.99793005
11,0.99751604
12,0.997102
13,0.99793005
14,0.998344
15,0.998344
16,0.99751604
17,0.99793005
18,0.99917203
19,0.997102
