Run Num,Input Num,WLX Killed,WLX p-value,Effect Size
1,27,TRUE,0,3.688211673
2,27,TRUE,0,4.304423947
3,22,TRUE,0,3.170029004
4,22,TRUE,0,3.683186221
5,26,TRUE,0,4.426383683
6,22,TRUE,0,3.878769248
7,15,TRUE,0,1.866136865
8,25,TRUE,0,4.257071208
9,23,TRUE,0,3.157146906
10,27,TRUE,0,3.586258672
