TRUE,143,8.79E-05,3.316921719
TRUE,108,0.000211469,2.369983635
TRUE,115,0.000110963,2.474578401
TRUE,101,0.000102916,2.677861847
TRUE,121,0.000103059,2.756386563
TRUE,99,8.79E-05,3.136273597
TRUE,113,0.00024805,1.85606459
TRUE,112,8.82E-05,2.56864487
TRUE,97,0.000154619,2.874265528
TRUE,110,0.000131627,2.645417723
,111.9,,
