0,1.0
1,0.9995863
2,0.9995863
3,0.9997931
4,0.9995863
5,0.9993794
6,0.9995863
7,0.9995863
8,0.9991725
9,0.9991725
10,0.9993794
11,0.9997931
12,0.9995863
13,0.9997931
14,0.9993794
15,0.9997931
16,0.9991725
17,1.0
18,0.9993794
19,0.9995863
