0,1.0
1,0.99937785
2,0.99979264
3,0.99937785
4,0.9995852
5,0.99937785
6,0.9995852
7,0.99979264
8,0.9995852
9,0.9995852
10,0.99979264
11,0.99937785
12,0.9995852
13,0.99937785
14,0.99937785
15,0.99979264
16,0.99937785
17,0.99979264
18,0.9995852
19,0.9995852
0,1.0
1,0.99937785
2,0.99979264
3,0.99937785
4,0.9995852
5,0.99937785
6,0.9995852
7,0.99979264
8,0.9995852
9,0.9995852
10,0.99979264
11,0.99937785
12,0.9995852
13,0.99937785
14,0.99937785
15,0.99979264
16,0.99937785
17,0.99979264
18,0.9995852
19,0.9995852
