0,0.9991705
1,0.9991705
2,0.99937785
3,0.9991705
4,0.9991705
5,0.9991705
6,0.99937785
7,0.9991705
8,0.99937785
9,0.99937785
10,0.99896306
11,0.9995852
12,0.99896306
13,0.9991705
14,0.99937785
15,0.9995852
16,0.9991705
17,0.99896306
18,0.9991705
19,0.9995852
