0,100,,0.00010334649564653764,-1.8828947511455836,True
0,100,50.0,0.3317228918094638,-0.4375804808865199,False
50.0,100,75.0,0.14539977506508558,-0.2609396407624788,False
75.0,100,87.5,0.10045796448967022,-0.543465074244141,False
87.5,100,93.75,0.45527280991543384,-0.16645857374778886,False
93.75,100,96.88,0.47812547119613813,0.2164086240684627,False
100,96.88
