0,1.0
1,0.99917066
2,0.99875593
3,0.99937797
4,0.99917066
5,0.9989633
6,0.9989633
7,0.9989633
8,0.9989633
9,0.99875593
10,0.99937797
11,0.99937797
12,0.9989633
13,0.99917066
14,0.99937797
15,0.99917066
16,0.99875593
17,0.99937797
18,0.99875593
19,0.99875593
0,1.0
1,0.99917066
2,0.99875593
3,0.99937797
4,0.99917066
5,0.9989633
6,0.9989633
7,0.9989633
8,0.9989633
9,0.99875593
10,0.99937797
11,0.99937797
12,0.9989633
13,0.99917066
14,0.99937797
15,0.99917066
16,0.99875593
17,0.99937797
18,0.99875593
19,0.99875593
