0,100,,8.857457687863547e-05,-3.6246182918524084,True
0,100,50.0,0.00012042223841686183,-2.4019903664910998,True
0,50.0,25.0,0.001944297402789292,-1.034852624547898,True
0,25.0,12.5,0.03656128916854718,-0.3658390885018362,False
12.5,25.0,18.75,0.3134630649347462,-0.4602926021715612,False
18.75,25.0,21.88,1.0,-0.10008058446512888,False
25.0,21.88
