TRUE,130,8.84E-05,9.377805422
TRUE,84,8.71E-05,9.097007881
TRUE,103,8.77E-05,9.96487391
TRUE,86,8.83E-05,7.132449459
TRUE,111,8.83E-05,9.386025092
TRUE,84,8.77E-05,9.297065186
TRUE,99,8.82E-05,7.642001504
TRUE,99,8.79E-05,10.58236528
TRUE,83,8.79E-05,8.380575719
TRUE,96,8.82E-05,7.659501772
,97.5,,
