FALSE,140,0.178766772,0.583152747
TRUE,103,0.001701872,1.155528242
FALSE,115,0.197480432,0.571467446
FALSE,97,0.164729394,0.486188766
FALSE,122,0.837146617,0.262307951
FALSE,94,0.400875729,0.337787479
FALSE,109,0.506606821,0.293165092
FALSE,107,0.72242646,0.097618532
FALSE,96,0.102932732,0.581487917
FALSE,105,0.919823218,-0.09418226
,108.8,,
