1.0,0.9886937
0.9925298,0.99495256
0.99576014,0.99172217
0.99454874,0.9907127
0.9947507,0.9967696
0.9919241,0.99555826
0.99515444,0.994145
0.99555826,0.9947507
0.994145,0.99394304
0.9953563,0.99394304
0.994145,0.9935393
0.99232787,0.9909146
0.99697155,0.98970324
0.9927317,0.99576014
0.99555826,0.9947507
0.99838483,0.9929336
0.992126,0.99576014
0.997981,0.994145
0.99394304,0.99636585
0.99374115,0.9927317
1.0,0.99349064
0.9963385,0.99674535
0.9969487,0.99450773
0.99816924,0.99572825
0.9973556,0.9973556
0.9973556,0.9943043
0.9973556,0.997559
0.9983727,0.9969487
0.99613506,0.9969487
0.99959314,0.99715215
0.99715215,0.99613506
0.9969487,0.99572825
0.9983727,0.99816924
1.0,0.99816924
1.0,0.99613506
0.9987795,0.9973556
0.99816924,0.9969487
0.9983727,0.9983727
0.997559,0.9955248
0.99715215,0.997559
1.0,0.9943182
0.99553573,0.9981737
0.9981737,0.9961445
0.9959416,0.99695617
0.99553573,0.9963474
0.9981737,0.9983766
0.99857956,0.9961445
0.9953328,0.9967533
1.0,0.9975649
0.99776787,0.9967533
0.9983766,0.99411523
0.9957386,0.9945211
0.997362,0.99715906
0.997362,0.99797076
0.99776787,0.9983766
0.99857956,0.9983766
0.99857956,0.9943182
0.9997971,0.99695617
0.9957386,0.9965503
0.99715906,0.99857956
1.0,0.99470466
0.99755603,0.99735236
0.99735236,0.99735236
0.9985743,0.9959267
0.99735236,0.9959267
0.9959267,0.994501
0.9971487,0.994501
0.9971487,0.9965377
0.994501,0.9959267
0.994501,0.99735236
0.99613035,0.995723
0.99837065,0.99613035
0.996945,0.998167
0.9985743,0.9977597
0.996334,0.995723
0.99837065,0.9953157
0.9953157,0.998778
1.0,0.9971487
0.995723,0.9959267
0.9971487,0.99837065
1.0,0.9933131
0.9965552,0.99614996
0.9993921,0.9945289
0.9959473,0.9947315
0.9951368,0.9957447
0.9957447,0.99614996
0.9971631,0.9941236
0.99351573,0.99614996
0.9957447,0.99614996
0.9965552,0.9979737
0.9941236,0.9963526
0.9929078,0.9925025
0.997771,0.9973658
0.9965552,0.9979737
0.9973658,0.9981763
0.9959473,0.99614996
0.9965552,0.9973658
0.9985816,0.9957447
0.9971631,0.9953394
0.99675786,0.9985816
1.0,0.99449766
0.99612796,0.9981659
0.9967393,0.99612796
0.99612796,0.99429387
0.99755454,0.9971469
0.9953128,0.9969431
0.99735075,0.9955166
0.9981659,0.9985735
0.9971469,0.9969431
0.9969431,0.99755454
0.9983697,0.99612796
0.9955166,0.9934787
0.9969431,0.9959242
0.9959242,1.0
0.9957204,0.9969431
0.9985735,0.99449766
0.9957204,0.9983697
0.9983697,0.99470145
0.99653554,0.9981659
0.9969431,0.99612796
1.0,0.99288905
0.99613976,0.9969525
0.9967493,0.99634296
0.99573344,0.9939049
0.9949208,0.9967493
0.9945144,0.99553025
0.99634296,0.9939049
0.99634296,0.99857783
0.9973588,0.9953271
0.99573344,0.9951239
0.9945144,0.99370176
0.99553025,0.99573344
0.9979683,0.9979683
0.9947176,0.9977651
0.99573344,0.9977651
0.99857783,0.9969525
0.9971556,0.9949208
0.9979683,0.9953271
0.9947176,0.99857783
0.9973588,0.9947176
1.0,0.99593496
0.9965447,0.9987805
0.9971545,0.9977642
0.9971545,0.9965447
0.996748,0.9961382
0.99634147,0.99593496
0.99471545,0.996748
0.9953252,0.99857724
0.9965447,0.99817073
0.99857724,0.9979675
0.9973577,0.99471545
0.9971545,0.9949187
0.9971545,1.0
0.99857724,0.998374
0.99857724,0.9969512
0.9971545,0.9973577
0.99857724,0.9961382
0.9971545,0.99512196
0.99512196,0.996748
0.9977642,0.99817073
1.0,0.9924628
0.99633324,0.998574
0.99592584,0.9949073
0.998574,0.9967407
0.9947036,0.998574
0.9961296,0.99511105
0.9977592,0.99551845
0.99551845,0.9975555
0.9971481,0.99653697
0.99511105,0.9961296
0.99592584,0.99592584
0.998574,0.99511105
0.9977592,0.9949073
0.99837035,0.99918514
0.9971481,0.99633324
1.0,0.99877775
0.9981666,0.99653697
1.0,0.99633324
0.99633324,0.9957221
0.9971481,0.99694437
1.0,0.99288327
0.99634,0.99512
0.99613667,0.9955266
0.9955266,0.9959333
0.99695,0.99695
0.99573,0.9943066
0.99695,0.9955266
0.99369663,0.99878
0.99267995,0.99715334
0.99674666,0.99573
0.99573,0.99450994
0.99613667,0.9941033
0.9949166,0.99857664
0.99816996,0.9949166
0.9941033,0.99715334
0.99776334,0.99857664
0.99695,0.9947133
0.9955266,0.99695
0.9943066,0.9955266
0.99247664,0.99715334
