TRUE,160,8.86E-05,4.288633226
TRUE,115,8.71E-05,4.146987893
TRUE,128,8.73E-05,3.071187803
TRUE,110,8.83E-05,2.571750922
TRUE,136,8.81E-05,3.918334181
TRUE,108,8.83E-05,4.467626146
TRUE,124,8.82E-05,2.890432702
TRUE,123,8.75E-05,3.530525487
TRUE,108,8.86E-05,4.347037237
TRUE,121,8.84E-05,2.817387942
,123.3,,
