0,4539,TRUE,0.000140134,-2.116543825
1,4060,TRUE,8.86E-05,-5.243034289
2,4776,TRUE,0.000189012,-1.868327793
3,4534,TRUE,0.000449337,-1.839357301
4,4683,TRUE,8.86E-05,-5.826061052
5,4871,TRUE,8.86E-05,-2.554045365
6,4656,TRUE,8.86E-05,-2.966833269
7,4245,TRUE,8.86E-05,-2.510493385
8,4464,TRUE,8.86E-05,-2.594499328
9,5011,TRUE,0.000103346,-2.839393898
