0,0.99896395
1,0.9985495
2,0.9981351
3,0.9985495
4,0.99896395
5,0.9987567
6,0.99896395
7,0.9987567
8,0.99896395
9,0.99896395
10,0.99896395
11,0.99917114
12,0.99896395
13,0.99896395
14,0.9993784
15,0.9993784
16,0.99917114
17,0.9985495
18,0.99896395
19,0.99917114
0,0.99958557
1,0.99917114
2,1.0
3,0.99917114
4,0.9997928
5,0.99958557
6,0.9993784
7,0.99958557
8,0.9993784
9,0.9993784
10,0.9997928
11,0.9993784
12,0.9993784
13,0.9997928
14,0.9993784
15,0.9993784
16,0.99958557
17,0.99958557
18,0.9993784
19,0.99958557
