TRUE,160,8.84E-05,5.026347891
TRUE,115,8.82E-05,5.113328562
TRUE,128,8.81E-05,5.042883704
TRUE,110,8.78E-05,3.903021156
TRUE,136,8.83E-05,4.62750669
TRUE,108,8.76E-05,5.02579598
TRUE,124,8.86E-05,4.193189591
TRUE,123,8.83E-05,4.36415519
TRUE,108,8.78E-05,5.154019967
TRUE,121,8.79E-05,3.903727001
,123.3,,
