1.0,0.9819023
0.9915544,0.9829077
0.99517393,0.9847175
0.99376637,0.97948927
0.9939674,0.98109794
0.9909511,0.9798914
0.99436957,0.9843153
0.9949728,0.9786849
0.9931631,0.9827066
0.9945707,0.9798914
0.9931631,0.9786849
0.9911522,0.98109794
0.99658155,0.978886
0.9915544,0.98129904
0.9949728,0.9815001
0.9981902,0.98230445
0.9909511,0.983712
0.99758697,0.9869294
0.992962,0.9847175
0.9927609,0.9843153
1.0,0.9900568
0.9961445,0.9924919
0.9965503,0.99289775
0.99797076,0.9886364
0.99695617,0.9908685
0.99695617,0.9894481
0.99715906,0.98965096
0.9983766,0.98741883
0.99553573,0.99228895
0.99959415,0.98741883
0.9967533,0.99046266
0.9965503,0.9908685
0.9981737,0.9898539
1.0,0.9898539
1.0,0.99046266
0.99857956,0.99127436
0.99797076,0.99310064
0.9981737,0.9898539
0.997362,0.99046266
0.99695617,0.9898539
1.0,0.98866624
0.9951427,0.98704714
0.9979761,0.9914997
0.99534506,0.98724955
0.9949403,0.9902854
0.9979761,0.98826146
0.9983809,0.9884639
0.9949403,0.9868448
1.0,0.98826146
0.99757135,0.98664236
0.9981785,0.98866624
0.9951427,0.989071
0.99696416,0.9884639
0.99696416,0.9892734
0.99757135,0.98886865
0.9983809,0.99048775
0.9983809,0.9908925
0.9995952,0.9914997
0.9949403,0.9912973
0.9967618,0.9896782
1.0,0.9908592
0.99735934,0.9906561
0.99695307,0.9924843
0.998375,0.9898436
0.99695307,0.990453
0.99532807,0.990453
0.99674994,0.9896405
0.99695307,0.9880154
0.993703,0.9898436
0.993703,0.9876092
0.9955312,0.9876092
0.99817187,0.98943734
0.9965468,0.9908592
0.998375,0.99167174
0.9959374,0.9896405
0.99817187,0.9914686
0.9947187,0.99329674
1.0,0.99106234
0.99512494,0.99004674
0.99674994,0.9918749
1.0,0.98565364
0.9963629,0.98585576
0.9993938,0.9913114
0.9953526,0.9844413
0.9945443,0.9870681
0.9951505,0.9832289
0.99676704,0.9872702
0.9931299,0.98161244
0.9953526,0.98686606
0.9963629,0.983431
0.993534,0.9838351
0.9921196,0.9852495
0.9975753,0.98403716
0.99616086,0.9862599
0.9969691,0.9854516
0.9953526,0.9860578
0.99616086,0.99090725
0.9983835,0.98848253
0.99676704,0.98646194
0.9963629,0.98686606
1.0,0.9908555
0.99573255,0.98922986
0.9963422,0.9904491
0.99552935,0.9882138
0.9971551,0.9900427
0.9947165,0.98780733
0.9969518,0.99166834
0.9981711,0.98740095
0.9967486,0.98943305
0.99654543,0.9871977
0.9981711,0.98557204
0.9949197,0.98963624
0.99654543,0.9871977
0.99532616,0.9888234
0.99512297,0.98943305
0.99837434,0.9888234
0.99512297,0.98943305
0.9981711,0.99126196
0.9959358,0.9900427
0.99654543,0.9906523
1.0,0.9874418
0.99554384,0.99048007
0.99635404,0.9914928
0.99513876,0.98784685
0.99432856,0.99048007
0.9939234,0.9876443
0.99574643,0.98885965
0.99574643,0.98703665
0.9969617,0.9874418
0.99513876,0.98703665
0.9937209,0.9884545
0.99473363,0.9874418
0.9975694,0.9868341
0.99412596,0.98865706
0.99513876,0.98723924
0.9983796,0.992303
0.9967592,0.9892647
0.9977719,0.99108773
0.9939234,0.9906826
0.9969617,0.9884545
1.0,0.9886548
0.99594814,0.9884522
0.9967585,0.99392223
0.9967585,0.9878444
0.9963533,0.98987037
0.99574554,0.9874392
0.99392223,0.9906807
0.99473256,0.9868314
0.99615073,0.987034
0.99837923,0.98399514
0.9969611,0.9876418
0.9967585,0.9886548
0.9967585,0.9886548
0.99837923,0.9882496
0.99837923,0.9876418
0.9967585,0.9892626
0.99837923,0.99209887
0.9967585,0.987034
0.99432737,0.9908833
0.9973663,0.9900729
1.0,0.9867913
0.9959358,0.98983943
0.99532616,0.9904491
0.99837434,0.9851656
0.9939037,0.9890266
0.99552935,0.98638487
0.99756145,0.98780733
0.99512297,0.9847592
0.9967486,0.9859785
0.9943101,0.98557204
0.99532616,0.9851656
0.99837434,0.98577523
0.99735826,0.98760414
0.9981711,0.98943305
0.9967486,0.9869945
1.0,0.9880106
0.9977647,0.98943305
1.0,0.98943305
0.9959358,0.98922986
0.9967486,0.9888234
1.0,0.9860154
0.9957438,0.98885286
0.99554116,0.99027157
0.9947304,0.98743415
0.99635184,0.98743415
0.9951358,0.98743415
0.99635184,0.9860154
0.9927037,0.98459667
0.9914876,0.98783946
0.9961492,0.98398864
0.9949331,0.98561007
0.99554116,0.9862181
0.99412245,0.9894609
0.99777055,0.9886502
0.99310905,0.9858127
0.99736524,0.9880422
0.99635184,0.99027157
0.9947304,0.9886502
0.9933117,0.9860154
0.99128497,0.98966354
