TRUE,139,0.001701872,1.246184292
TRUE,100,8.82E-05,2.723744734
TRUE,108,8.83E-05,3.750095347
TRUE,93,8.78E-05,2.687480354
TRUE,115,0.000252651,2.219717942
TRUE,92,0.000497017,1.503402568
TRUE,108,8.79E-05,3.010682092
TRUE,107,0.00051381,1.875993858
TRUE,94,0.000129049,1.869492218
TRUE,104,8.83E-05,2.922248411
,106,,
