1,0.0017357254066219447,0.9991701
2,0.0012975297663551338,0.99958503
3,0.0021385421167230798,0.9991701
4,0.002247037878374741,0.99875516
5,0.0016785738044591085,0.99958503
6,0.0010115950865479872,0.99958503
7,0.0017515172204286532,0.99958503
8,0.0011462109017673025,0.9993776
9,0.0019927867621890795,0.9991701
10,0.0026036293513098142,0.9993776
11,0.0013483458147146928,0.9993776
12,0.0016196878767151999,0.9991701
13,0.001965246862729293,0.9991701
14,0.0020708484810594537,0.9993776
15,0.001809928934168788,0.99896264
16,0.0010056371712546545,0.9997925
17,0.0011642732679463439,0.99958503
18,0.0022340155349188707,0.99875516
19,0.002275060612470246,0.9993776
20,0.0014573274906647252,0.99958503
