0,1.0
1,0.99937797
2,0.99958533
3,0.99937797
4,0.99937797
5,0.99937797
6,0.99937797
7,0.99937797
8,0.99958533
9,0.99937797
10,0.99917066
11,0.99937797
12,0.99958533
13,0.99917066
14,0.99937797
15,0.99979264
16,0.99958533
17,0.99979264
18,0.99917066
19,0.99958533
0,1.0
1,0.99937797
2,0.99958533
3,0.99937797
4,0.99937797
5,0.99937797
6,0.99937797
7,0.99937797
8,0.99958533
9,0.99937797
10,0.99917066
11,0.99937797
12,0.99958533
13,0.99917066
14,0.99937797
15,0.99979264
16,0.99958533
17,0.99979264
18,0.99917066
19,0.99958533
