0,0.9991715
1,0.9993786
2,0.99958575
3,0.9991715
4,0.9997929
5,0.99958575
6,0.9991715
7,0.9993786
8,0.9993786
9,0.99958575
10,0.99875724
11,0.9991715
12,0.9991715
13,0.99896437
14,0.99958575
15,0.9993786
16,0.9993786
17,0.99958575
18,0.9993786
19,0.9991715
0,0.9991715
1,0.9993786
2,0.99958575
3,0.9991715
4,0.9997929
5,0.99958575
6,0.9991715
7,0.9993786
8,0.9993786
9,0.99958575
10,0.99875724
11,0.9991715
12,0.9991715
13,0.99896437
14,0.99958575
15,0.9993786
16,0.9993786
17,0.99958575
18,0.9993786
19,0.9991715
