0,100,,8.438529856200263e-05,160.3659368282821,True
0,100,50.0,0.0015647124471676265,1.4852833116580608,True
0,50.0,25.0,0.03719754496327423,0.6696697350570919,True
0,25.0,12.5,0.46802706412902495,0.2949569716360582,False
12.5,25.0,18.75,0.9645545079221537,0.020307574346331233,False
18.75,25.0,21.88,0.833130351849394,-0.04063924046457306,False
25.0,21.88
