0,0.99896306
1,0.99937785
2,0.99937785
3,0.99896306
4,0.99937785
5,0.9995852
6,0.99937785
7,0.99896306
8,0.9991705
9,0.99896306
10,0.99937785
11,0.99937785
12,0.9991705
13,0.9991705
14,0.99896306
15,0.9995852
16,0.9991705
17,0.9985483
18,0.9991705
19,0.9995852
0,0.99896306
1,0.99937785
2,0.99937785
3,0.99896306
4,0.99937785
5,0.9995852
6,0.99937785
7,0.99896306
8,0.9991705
9,0.99896306
10,0.99937785
11,0.99937785
12,0.9991705
13,0.9991705
14,0.99896306
15,0.9995852
16,0.9991705
17,0.9985483
18,0.9991705
19,0.9995852
