TRUE,140,8.82E-05,2.357600861
TRUE,103,8.84E-05,3.439156394
TRUE,115,0.000102773,2.734783155
TRUE,97,0.000162214,2.483327648
TRUE,122,8.84E-05,3.53309158
TRUE,94,8.81E-05,2.905595812
TRUE,109,0.000772185,1.267353215
TRUE,107,0.000129776,2.896556336
TRUE,96,0.000291734,2.066810953
TRUE,105,0.000154381,2.284561248
,108.8,,
