0,0.9985486
1,0.99875593
2,0.99875593
3,0.9985486
4,0.9989633
5,0.9985486
6,0.99813396
7,0.9985486
8,0.99917066
9,0.9989633
10,0.9985486
11,0.9989633
12,0.9989633
13,0.9989633
14,0.9989633
15,0.9989633
16,0.99834126
17,0.9985486
18,0.99917066
19,0.9989633
0,0.9985486
1,0.99875593
2,0.99875593
3,0.9985486
4,0.9989633
5,0.9985486
6,0.99813396
7,0.9985486
8,0.99917066
9,0.9989633
10,0.9985486
11,0.9989633
12,0.9989633
13,0.9989633
14,0.9989633
15,0.9989633
16,0.99834126
17,0.9985486
18,0.99917066
19,0.9989633
