0,1.0
1,0.9993781
2,0.9993781
3,0.9997927
4,0.99917084
5,0.9995854
6,0.9995854
7,0.9995854
8,0.9995854
9,0.9993781
10,0.9993781
11,0.9997927
12,0.9997927
13,0.9997927
14,0.9995854
15,1.0
16,0.9997927
17,1.0
18,0.9993781
19,0.9995854
0,1.0
1,0.9993781
2,0.9993781
3,0.9997927
4,0.99917084
5,0.9995854
6,0.9995854
7,0.9995854
8,0.9995854
9,0.9993781
10,0.9993781
11,0.9997927
12,0.9997927
13,0.9997927
14,0.9995854
15,1.0
16,0.9997927
17,1.0
18,0.9993781
19,0.9995854
0,1.0
1,0.9993781
2,0.9993781
3,0.9997927
4,0.99917084
5,0.9995854
6,0.9995854
7,0.9995854
8,0.9995854
9,0.9993781
10,0.9993781
11,0.9997927
12,0.9997927
13,0.9997927
14,0.9995854
15,1.0
16,0.9997927
17,1.0
18,0.9993781
19,0.9995854
0,1.0
1,0.9993781
2,0.9993781
3,0.9997927
4,0.99917084
5,0.9995854
6,0.9995854
7,0.9995854
8,0.9995854
9,0.9993781
10,0.9993781
11,0.9997927
12,0.9997927
13,0.9997927
14,0.9995854
15,1.0
16,0.9997927
17,1.0
18,0.9993781
19,0.9995854
